GO ID	DB Object Symbol
GO:0006915	NAIP
GO:0043154	NAIP
GO:0006508	MMP16
GO:0045892	RUNX1T1
GO:0006351	CNOT8
GO:0006402	CNOT8
GO:0090503	CNOT8
GO:0006689	GM2A
GO:0050790	GM2A
GO:0007021	TBCA
GO:0007023	TBCA
GO:0090503	CNOT7
GO:0030833	CYRIB
GO:0032012	PSD3
GO:0050790	PSD3
GO:0045892	RUNX1T1
GO:0006886	SNX31
GO:0034472	INTS8
GO:0006355	ZNF619
GO:0006730	CA1
GO:0016055	FZD6
GO:0007052	TACC1
GO:0009086	BHMT
GO:0032259	BHMT
GO:0097720	PPP3CC
GO:0006355	ZNF596
GO:0016126	SQLE
GO:0006629	LPL
GO:0018108	PTK2
GO:0038003	OPRK1
GO:0006412	MRPL13
GO:0006730	CA1
GO:0006886	SNX31
GO:0042073	IFT74
GO:0060271	IFT74
GO:0007062	RAD21
GO:0007015	CTNNA1
GO:0090136	CTNNA1
GO:0055085	SLC6A7
GO:0055085	SLC6A7
GO:0071702	SLC6A7
GO:0071705	SLC6A7
GO:0006897	LOXL2
GO:0042264	ASPH
GO:0034472	INTS8
GO:0031167	METTL25B
GO:0030833	CYRIB
GO:0006417	CPEB4
GO:0006420	RARS1
GO:0030261	NCAPH2
GO:0016180	INTS10
GO:0015698	VDAC3
GO:0098656	VDAC3
GO:1902017	VDAC3
GO:0007015	SORBS3
GO:0007155	SORBS3
GO:0006511	USP42
GO:0016579	USP42
GO:0007015	CTNNA1
GO:0090136	CTNNA1
GO:0006556	MAT2B
GO:0006730	MAT2B
GO:0051276	PTTG1
GO:0006511	SKP1
GO:0016567	SKP1
GO:0034220	GABRA1
GO:0022008	VXN
GO:0006413	EIF3H
GO:0007156	CDH17
GO:0016055	FZD6
GO:0006355	ZNF419
GO:0006665	SGMS2
GO:0007052	TACC1
GO:0043066	MTDH
GO:0043123	MTDH
GO:0045766	MTDH
GO:0006355	HSF4
GO:0007062	RAD21
GO:0006914	TRIM17
GO:0016567	TRIM17
GO:0006412	RPS20
GO:0007009	MTSS1
GO:0030036	MTSS1
GO:0006520	GOT1L1
GO:0032287	NDRG1
GO:0042127	NDRG1
GO:0045576	NDRG1
GO:0031047	AGO2
GO:0048268	SNAP91
GO:0072583	SNAP91
GO:2000369	SNAP91
GO:0006355	ZNF879
GO:0006123	COX7A2L
GO:0007015	CTNNA1
GO:0090136	CTNNA1
GO:0046856	MTMR7
GO:0032287	NDRG1
GO:0042127	NDRG1
GO:0045576	NDRG1
GO:0016575	HDAC2
GO:0007040	CLVS1
GO:0007160	ITGB2
GO:0007229	ITGB2
GO:0006355	HSF4
GO:0015698	VDAC3
GO:0098656	VDAC3
GO:1902017	VDAC3
GO:0006511	SKP1
GO:0001682	POP1
GO:0000398	SLU7
GO:0007268	HTR4
GO:0032098	HTR4
GO:0098664	HTR4
GO:0016180	INTS9
GO:0002138	RDH10
GO:0042572	RDH10
GO:0048268	SNAP91
GO:0072583	SNAP91
GO:2000369	SNAP91
GO:0048268	SNAP91
GO:0072583	SNAP91
GO:2000369	SNAP91
GO:0007160	ITGB2
GO:0007229	ITGB2
GO:0034220	GABRA1
GO:0030833	CYRIB
GO:0034220	CHRNA2
GO:0034220	GABRP
GO:0045892	RUNX1T1
GO:0030833	CYRIB
GO:0002688	PTK2B
GO:0007165	PTK2B
GO:0018108	PTK2B
GO:0030155	PTK2B
GO:0030500	PTK2B
GO:0042127	PTK2B
GO:0045765	PTK2B
GO:2000249	PTK2B
GO:0006508	ADAM7
GO:0030833	CYFIP2
GO:0022008	VXN
GO:0006355	ZNF717
GO:0070588	CACNB4
GO:0006506	PIGG
GO:0007156	PCDH15
GO:0007605	PCDH15
GO:0048839	PCDH15
GO:0007249	TANK
GO:0006072	GPD2
GO:0006006	G6PD
GO:0006098	G6PD
GO:0006468	STK25
GO:0035461	SLC19A3
GO:0071702	SLC19A3
GO:0006751	GGT1
GO:0000338	COPS6
GO:0007205	DGKI
GO:0016310	DGKI
GO:0030168	DGKI
GO:0046486	DGKI
GO:0007264	RASGRP2
GO:0050790	RASGRP2
GO:0005513	KCNMB2
GO:0071805	KCNMB2
GO:0006470	PTPRN2
GO:0007156	PCDH15
GO:0007605	PCDH15
GO:0048839	PCDH15
GO:0030148	DEGS1
GO:0005975	PGGHG
GO:0007264	RASGRP2
GO:0050790	RASGRP2
GO:0006508	DNPEP
GO:0006470	PTPN18
GO:0070588	TMEM37
GO:0010468	AFF1
GO:0007155	ITGA2
GO:0007229	ITGA2
GO:0055085	SLC16A14
GO:0007156	PCDH15
GO:0007605	PCDH15
GO:0048839	PCDH15
GO:0007165	LSP1
GO:0000281	APC
GO:0006974	APC
GO:0007026	APC
GO:0008285	APC
GO:0016477	APC
GO:0030178	APC
GO:0043065	APC
GO:0051726	APC
GO:0018108	DYRK1A
GO:0046777	DYRK1A
GO:0006631	ASAH1
GO:0006807	METTL5
GO:0043414	METTL5
GO:0044238	METTL5
GO:0009966	PPP1R2
GO:0043086	PPP1R2
GO:0043666	PPP1R2
GO:0006508	HMCES
GO:0006974	HMCES
GO:0018142	HMCES
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0006355	TP53
GO:0006915	TP53
GO:0007049	TP53
GO:0048511	TP53
GO:0032367	NPC2
GO:0006584	COMT
GO:0032259	COMT
GO:0042135	COMT
GO:1903575	DMKN
GO:0007052	TACC3
GO:0042572	CYP1A1
GO:0007249	TANK
GO:0007018	DYNC1I2
GO:0006486	UGGT2
GO:0097359	UGGT2
GO:0033693	NEFM
GO:0002755	TNIP1
GO:0043124	TNIP1
GO:0050727	TNIP1
GO:0070373	TNIP1
GO:0000122	MDM2
GO:0016567	MDM2
GO:0043066	MDM2
GO:0051726	MDM2
GO:0016567	UBR5
GO:0055085	SLC5A6
GO:0009072	TPH1
GO:0032467	PKP4
GO:0043547	PKP4
GO:0098609	PKP4
GO:0007052	TACC2
GO:0007166	CALCRL
GO:0007186	CALCRL
GO:0006468	ACVRL1
GO:0007178	ACVRL1
GO:0051171	ACVRL1
GO:0051239	ACVRL1
GO:0060255	ACVRL1
GO:0080090	ACVRL1
GO:0070588	CACNB4
GO:0000387	GEMIN4
GO:0006364	GEMIN4
GO:0006468	MAP4K4
GO:0007156	CDH17
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0000723	RAD50
GO:0006281	RAD50
GO:0006310	RAD50
GO:0006508	LONP2
GO:0030163	LONP2
GO:0000244	PRPF31
GO:0007076	NCAPD2
GO:0006914	TOLLIP
GO:0006954	TOLLIP
GO:0045087	TOLLIP
GO:0008033	TSEN54
GO:0030036	FLNB
GO:0030154	FLNB
GO:0006351	MED22
GO:0006357	MED22
GO:0007283	DAZ4
GO:0030154	DAZ4
GO:0006281	BRCA1
GO:0006355	ZNF525
GO:0007160	MUC4
GO:0006897	LOXL3
GO:0018057	LOXL3
GO:0006508	PROC
GO:0007596	PROC
GO:0006955	IL12A
GO:0007165	IL12A
GO:0007165	IL12A
GO:0032946	IL12A
GO:0034220	CHRNA1
GO:0060079	CHRNA1
GO:0016055	C12orf43
GO:0046855	INPP1
GO:0007264	RALBP1
GO:0050790	RALBP1
GO:0055085	SLC5A6
GO:0051128	CLASP2
GO:0042700	LHCGR
GO:0050796	ICA1
GO:0006751	GGT1
GO:0006886	AP1M1
GO:0016192	AP1M1
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0034220	GRIK1
GO:0034220	GRIK1
GO:0035235	GRIK1
GO:0010951	COL6A3
GO:0006355	STAT1
GO:0007165	STAT1
GO:0018108	FES
GO:0055085	SLC5A6
GO:0006468	MAP4K4
GO:0005975	PGM2
GO:0006364	IMP4
GO:0006412	RPL15
GO:0008154	CAPG
GO:0051014	CAPG
GO:0051016	CAPG
GO:0019511	P4HA2
GO:0002250	E7ENX8
GO:0002504	E7ENX8
GO:0007249	TANK
GO:0006457	CCT5
GO:0003341	DNAH9
GO:0016567	RNF14
GO:0007165	GNB2
GO:0007155	ITGA4
GO:0007229	ITGA4
GO:0008154	ABI2
GO:0016567	FBXO11
GO:0006351	POLR2J3
GO:0009165	PRPSAP2
GO:0006211	TET2
GO:0080111	TET2
GO:0006412	RPL14
GO:1902476	CFTR
GO:1902476	CFTR
GO:0016055	WNT9B
GO:0098609	CTNND2
GO:0006355	STAT1
GO:0007165	STAT1
GO:0006281	TDP1
GO:0090305	TDP1
GO:0000122	MDM2
GO:0016043	MDM2
GO:0016567	MDM2
GO:0043066	MDM2
GO:0051726	MDM2
GO:0065008	MDM2
GO:0007596	MMRN1
GO:0048583	MMRN1
GO:0034765	KCNJ15
GO:0071805	KCNJ15
GO:0006355	ZNF331
GO:0018108	DDR1
GO:0038063	DDR1
GO:0008643	MFSD2A
GO:0055085	MFSD2A
GO:0019511	P4HA2
GO:0007165	RIN2
GO:0016192	RIN2
GO:0050790	RIN2
GO:0050790	RIN2
GO:0006897	ITSN2
GO:0007411	TRIO
GO:0007417	TRIO
GO:0016310	TRIO
GO:0050790	TRIO
GO:0010951	SERPINB2
GO:0043066	SERPINB2
GO:0007283	SEPTIN7
GO:0030154	CCHCR1
GO:0006635	HSD17B4
GO:0001676	ACSL1
GO:0044249	COQ2
GO:1901576	COQ2
GO:0007156	CDH9
GO:0006355	PKNOX1
GO:0006937	TNNT2
GO:0006468	CHEK1
GO:0006700	CYP11A1
GO:0008203	CYP11A1
GO:0006470	PTPRM
GO:0007155	PTPRM
GO:0006355	ZNF331
GO:0007165	TGFA
GO:0007264	RGL4
GO:0050790	RGL4
GO:0071918	SLC14A2
GO:0015986	ATP5MC1
GO:1902600	ATP5MC1
GO:0045737	SPDYA
GO:0014059	SNCA
GO:0006937	TNNT2
GO:0006508	DNPEP
GO:0006508	ADAM32
GO:0034220	GRIK1
GO:0034220	GRIK1
GO:0035235	GRIK1
GO:0034220	GRIK1
GO:0034220	GRIK1
GO:0035235	GRIK1
GO:0055085	SLC7A6
GO:0006508	CASP8
GO:0006915	CASP8
GO:0042981	CASP8
GO:0006508	CASP8
GO:0006915	CASP8
GO:0042981	CASP8
GO:0010951	CAST
GO:0005975	GLB1
GO:0018108	DDR1
GO:0038063	DDR1
GO:0015031	E7EQ34
GO:0016192	E7EQ34
GO:0061025	E7EQ34
GO:0072488	RHCE
GO:0016055	TNKS
GO:0032212	TNKS
GO:0051225	TNKS
GO:0045892	RUNX1T1
GO:0016567	RNF19A
GO:0006508	PRSS1
GO:0006383	POLR3D
GO:0015031	TMED2
GO:0070588	TRPV1
GO:0015986	ATP5MC1
GO:1902600	ATP5MC1
GO:0010951	CAST
GO:0007249	TANK
GO:0001503	LTF
GO:0001817	LTF
GO:0006508	LTF
GO:0019731	LTF
GO:0019732	LTF
GO:0000379	TSEN34
GO:0006397	TSEN34
GO:0090502	TSEN34
GO:0042700	LHCGR
GO:0006099	IDH3G
GO:0006360	POLR1C
GO:0006383	POLR1C
GO:0030154	CCHCR1
GO:0006355	ZNF304
GO:0006468	CAMK2B
GO:0008217	CORIN
GO:0016486	CORIN
GO:0030154	CCHCR1
GO:0034755	SLC40A1
GO:0006413	EIF4A2
GO:0007156	CDHR3
GO:0007015	SORBS3
GO:0007155	SORBS3
GO:1905515	BBS1
GO:0006355	TLE4
GO:0016055	TLE4
GO:0042438	TYRP1
GO:0045892	RUNX1T1
GO:0006886	CD74
GO:0006955	CD74
GO:0019882	CD74
GO:0010951	CAST
GO:0140647	E7EQL1
GO:0007018	DYNC1I2
GO:0006562	PRODH
GO:0007020	TUBGCP6
GO:0035335	EYA1
GO:0042471	EYA1
GO:0017157	SEPTIN5
GO:0006915	DCC
GO:0007411	DCC
GO:0038007	DCC
GO:0007165	ARHGAP4
GO:0036092	INPP4B
GO:0006457	TCP1
GO:0030154	YIPF3
GO:0006211	TET2
GO:0080111	TET2
GO:0006351	PAX5
GO:0006355	PAX5
GO:0007160	MUC4
GO:0015698	SLC4A5
GO:0098656	SLC4A5
GO:0006606	IPO5
GO:0045087	HMGB3
GO:0007018	DYNC1I2
GO:0006355	VGLL4
GO:0016567	RNF19A
GO:0006412	RPL15
GO:0006915	NAIP
GO:0043154	NAIP
GO:0050896	NAIP
GO:0006351	RUNX1T1
GO:0045892	RUNX1T1
GO:0006281	BRCA1
GO:0007160	ITGB1
GO:0007229	ITGB1
GO:0045892	RUNX1T1
GO:0006355	TP53
GO:0006915	TP53
GO:0007049	TP53
GO:0048511	TP53
GO:0006355	MTA3
GO:0006397	SMN1
GO:0008380	SMN1
GO:0006897	CD6
GO:0006629	CYP26B1
GO:0050777	PDCD1
GO:0032259	PRDM15
GO:0045944	MRTFA
GO:0006351	PHF3
GO:0001503	LTF
GO:0001817	LTF
GO:0006508	LTF
GO:0019731	LTF
GO:0019732	LTF
GO:0046856	SYNJ2
GO:0007169	FLT3
GO:0018108	FLT3
GO:0030097	FLT3
GO:0031401	FLT3
GO:0033674	FLT3
GO:0042127	FLT3
GO:0046777	FLT3
GO:0048584	FLT3
GO:0006508	ERMP1
GO:0006886	AP3M2
GO:0016192	AP3M2
GO:0006508	ADAM32
GO:0006412	RPL15
GO:0010951	SERPINB2
GO:0043066	SERPINB2
GO:0006396	SSB
GO:0015031	SEC13
GO:0015031	SEC13
GO:0051028	SEC13
GO:0090114	SEC13
GO:1904263	SEC13
GO:0001676	ACSL6
GO:0055085	SLC5A6
GO:0006457	TCP1
GO:0006897	LRP1B
GO:0006511	SKP1
GO:0019511	P4HA2
GO:0051128	CLASP2
GO:0045892	RUNX1T1
GO:0035556	RASA4
GO:0043087	RASA4
GO:0046580	RASA4
GO:0071277	RASA4
GO:0006351	PAX5
GO:0006355	PAX5
GO:0001525	ANGPT1
GO:0030154	ANGPT1
GO:0048014	ANGPT1
GO:0007165	ARHGAP44
GO:0006165	NME1
GO:0006183	NME1
GO:0006228	NME1
GO:0006241	NME1
GO:0007269	NRXN1
GO:0007612	NRXN1
GO:0030534	NRXN1
GO:0050885	NRXN1
GO:0051965	NRXN1
GO:0051968	NRXN1
GO:0060134	NRXN1
GO:0090129	NRXN1
GO:0097116	NRXN1
GO:0097118	NRXN1
GO:0097119	NRXN1
GO:0098693	NRXN1
GO:0099054	NRXN1
GO:0099151	NRXN1
GO:0099560	NRXN1
GO:0150036	NRXN1
GO:1905606	NRXN1
GO:2000463	NRXN1
GO:2000821	NRXN1
GO:0007249	TANK
GO:0006751	GGT1
GO:0006506	PIGQ
GO:0051016	NCK2
GO:0051017	NCK2
GO:0006869	APOE
GO:0042157	APOE
GO:0055085	MFSD8
GO:0007283	DAZ3
GO:0030154	DAZ3
GO:0016567	HECTD2
GO:0006468	CAMK2B
GO:0006357	HOXA1
GO:0006355	VGLL4
GO:0006351	PAX5
GO:0006355	PAX5
GO:0016310	RIPK2
GO:0007018	KIF13B
GO:0019221	IL5RA
GO:0070588	ATP2B1
GO:0051726	CCNG1
GO:0006352	POLR3H
GO:0006869	CD36
GO:0006955	CD36
GO:0007155	CD36
GO:0007166	CD36
GO:0016055	AXIN2
GO:0090090	AXIN2
GO:0045087	HMGB3
GO:0010951	CAST
GO:0007155	THBS4
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0006826	HEPH
GO:0006879	HEPH
GO:0034755	SLC40A1
GO:0007283	SEPTIN7
GO:0034220	P2RX6
GO:0035590	P2RX6
GO:0042127	CDKN1B
GO:0045736	CDKN1B
GO:0006351	PAX5
GO:0006355	PAX5
GO:0007219	PSEN1
GO:0016485	PSEN1
GO:0001525	PTK2
GO:0001934	PTK2
GO:0007172	PTK2
GO:0008284	PTK2
GO:0018108	PTK2
GO:0030155	PTK2
GO:0043066	PTK2
GO:0051128	PTK2
GO:0051239	PTK2
GO:0071310	PTK2
GO:0006809	NOS3
GO:0045892	RUNX1T1
GO:0016925	PIAS3
GO:0006886	XPO7
GO:0051168	XPO7
GO:0016567	MAEA
GO:0016567	MAEA
GO:0043161	MAEA
GO:0043249	MAEA
GO:0007018	DYNC1I2
GO:0007605	EYA4
GO:0000723	RAD50
GO:0006281	RAD50
GO:0006310	RAD50
GO:0014909	PLAT
GO:0031639	PLAT
GO:0007165	CALCB
GO:0090305	DNASE1L1
GO:0006508	TMPRSS4
GO:0006457	HSPD1
GO:0006468	CDK2
GO:0070588	TRPV1
GO:0006325	HDAC3
GO:0016575	HDAC3
GO:0042700	LHCGR
GO:0006412	MRPL22
GO:0006751	GGT1
GO:0032287	NDRG1
GO:0042127	NDRG1
GO:0045576	NDRG1
GO:0007155	ITGA2
GO:0007229	ITGA2
GO:0006807	ZEB2
GO:0043170	ZEB2
GO:0044238	ZEB2
GO:0033693	NEFM
GO:0006355	TP53
GO:0006915	TP53
GO:0007049	TP53
GO:0030433	TMUB2
GO:0006508	CAPN9
GO:0007586	CAPN9
GO:0032467	PKP4
GO:0043547	PKP4
GO:0098609	PKP4
GO:0006511	USP19
GO:0016579	USP19
GO:0007411	DPYSL5
GO:0032486	RAP1B
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0000244	PRPF31
GO:0007389	CHRD
GO:0009790	CHRD
GO:0048513	CHRD
GO:0048731	CHRD
GO:0007165	SAG
GO:0046856	INPP5B
GO:0006355	MTA1
GO:0006606	IPO5
GO:0050790	PLEKHG2
GO:0005975	RPE
GO:0006120	NDUFA10
GO:0007018	DYNC1I2
GO:0006325	ING3
GO:0006396	U2SURP
GO:0006635	HSD17B4
GO:0010951	ITIH3
GO:0030212	ITIH3
GO:0031639	PLAU
GO:0034765	KCNQ3
GO:0071805	KCNQ3
GO:0006629	DAGLB
GO:0000122	ZFPM2
GO:0009653	ZFPM2
GO:0010604	ZFPM2
GO:0045595	ZFPM2
GO:0035434	ATP7B
GO:0065008	ATP7B
GO:0046855	INPP1
GO:1902476	TTYH1
GO:0006751	GGT1
GO:0016567	UBR5
GO:0006468	CDKL3
GO:0007052	TACC1
GO:0007219	DTX2
GO:0016567	DTX2
GO:0006869	OSBPL2
GO:0006351	RUNX1T1
GO:0045892	RUNX1T1
GO:0016567	RNF19A
GO:0006508	DNPEP
GO:0006508	CASP8
GO:0006915	CASP8
GO:0042981	CASP8
GO:0045104	DST
GO:0051049	PPP3CA
GO:0097720	PPP3CA
GO:0006468	CAMK2B
GO:0006357	BPTF
GO:0010604	BPTF
GO:0045935	BPTF
GO:0005977	PPP1CB
GO:0051301	PPP1CB
GO:0006427	HARS1
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0071805	TMEM175
GO:0006397	ERN2
GO:0006468	ERN2
GO:0010468	ERN2
GO:0030968	ERN2
GO:0051252	ERN2
GO:0090502	ERN2
GO:0006508	CFI
GO:0006897	CFI
GO:0034765	KCNC3
GO:0051260	KCNC3
GO:0071805	KCNC3
GO:0035723	IL15RA
GO:0010468	AFF1
GO:0006355	ZNF331
GO:0006751	GGT1
GO:0006412	RPS24
GO:0006357	EPC2
GO:0016573	EPC2
GO:0007186	GRM8
GO:0006177	IMPDH2
GO:0007018	DYNC1I2
GO:0006468	CSNK1A1
GO:0005513	KCNMB2
GO:0071805	KCNMB2
GO:0015031	SYS1
GO:0007155	NEXN
GO:0007411	NEXN
GO:0006751	GGT1
GO:0014706	EYA2
GO:0006508	E7ETN3
GO:0006957	E7ETN3
GO:0006468	MAP4K4
GO:0050896	GBP5
GO:0006281	RUVBL1
GO:0006310	RUVBL1
GO:0042981	RUVBL1
GO:0051276	RUVBL1
GO:0006468	CAMKV
GO:0007283	DAZ3
GO:0030154	DAZ3
GO:0006751	GGT1
GO:0005975	B4GALT4
GO:0006486	B4GALT4
GO:0044281	PCCB
GO:0044281	PCCB
GO:0007160	MUC4
GO:0016575	HDAC11
GO:0061077	DNAJB2
GO:0006751	GGT1
GO:0006412	MRPL3
GO:0006606	IPO5
GO:0006468	SRPK3
GO:0006606	IPO5
GO:0034220	TPCN2
GO:0006468	MARK2
GO:0006979	GPX8
GO:0098869	GPX8
GO:0098869	GPX8
GO:0000281	MAP9
GO:0051225	MAP9
GO:0072488	RHCE
GO:0071231	FOLR2
GO:1904447	FOLR2
GO:0006869	CD36
GO:0006955	CD36
GO:0007155	CD36
GO:0007166	CD36
GO:0006355	PPARG
GO:0030522	PPARG
GO:0048511	PPARG
GO:0008284	FGFR1
GO:0008543	FGFR1
GO:0018108	FGFR1
GO:0018108	FGFR1
GO:0007165	ARAP1
GO:0043547	ARAP1
GO:0007283	DAZ4
GO:0030154	DAZ4
GO:0007283	DAZ4
GO:0030154	DAZ4
GO:0006811	SLCO2A1
GO:0055085	SLCO2A1
GO:0035556	ARHGEF3
GO:0050790	ARHGEF3
GO:0035556	DCX
GO:0006355	ZNF813
GO:0006468	EPHA6
GO:0048013	EPHA6
GO:0006417	FXR1
GO:0000244	PRPF31
GO:0006468	CSNK2A1
GO:0007155	NEXN
GO:0007411	NEXN
GO:0008154	ABI2
GO:0006468	SNRK
GO:0005978	UGP2
GO:0006011	UGP2
GO:0006298	MLH1
GO:0006351	PPARG
GO:0006355	PPARG
GO:0030522	PPARG
GO:0048511	PPARG
GO:0006816	CACNA2D4
GO:0035725	SCN3A
GO:0006897	ENPP2
GO:0006935	ENPP2
GO:0006955	ENPP2
GO:0030334	ENPP2
GO:0045765	ENPP2
GO:0090305	ENPP2
GO:0001522	PUS7
GO:0008033	PUS7
GO:0007160	ITGB1
GO:0007229	ITGB1
GO:0007517	ITGB1
GO:0009966	PPP1R2
GO:0043086	PPP1R2
GO:0043666	PPP1R2
GO:0006006	G6PD
GO:0006098	G6PD
GO:0006629	LIPC
GO:0006355	VGLL4
GO:0006629	LIPC
GO:0006468	CDK14
GO:0006355	ZNF525
GO:0006470	PTPN7
GO:0006281	BRCA1
GO:0007049	BRCA1
GO:0050790	AGAP1
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0006355	KAT7
GO:0016573	KAT7
GO:0015807	SLC1A3
GO:0098655	SLC1A3
GO:1902475	SLC1A3
GO:0034220	PIEZO1
GO:0006413	EIF4G1
GO:0006584	COMT
GO:0032259	COMT
GO:0042135	COMT
GO:0015807	SLC1A3
GO:0098655	SLC1A3
GO:1902475	SLC1A3
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0007018	KIF9
GO:0000122	ZEB2
GO:0006351	ZEB2
GO:0046855	INPP1
GO:0044281	PCCB
GO:0006260	SSBP1
GO:0035556	ARHGEF7
GO:0050790	ARHGEF7
GO:0006508	CAPN5
GO:0001578	MAP2
GO:0021954	MAP2
GO:0035556	ARHGEF4
GO:0050790	ARHGEF4
GO:0007018	DYNC1I2
GO:0006355	MTA3
GO:0006606	IPO5
GO:0015807	SLC1A6
GO:0098655	SLC1A6
GO:1902475	SLC1A6
GO:0006355	ZNF331
GO:0007249	TANK
GO:0006508	TPP1
GO:0007281	DAZL
GO:0007283	DAZL
GO:0045727	DAZL
GO:0006816	SLC8A1
GO:0007154	SLC8A1
GO:0035725	SLC8A1
GO:0006355	ZNF268
GO:0007267	GABRB2
GO:1902476	GABRB2
GO:0007214	GABRA6
GO:1902476	GABRA6
GO:1902600	ATP6V1C1
GO:0006897	BECN1
GO:0006914	BECN1
GO:0032465	BECN1
GO:0033554	BECN1
GO:0048583	BECN1
GO:0030198	ADAMTS13
GO:0015770	SLC45A4
GO:0034454	PCM1
GO:0060271	PCM1
GO:0071539	PCM1
GO:0000226	MAP4
GO:0007249	TANK
GO:0006950	DERL3
GO:0006325	HDAC8
GO:0016575	HDAC8
GO:0000045	ATG16L1
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0006289	ERCC2
GO:0032508	ERCC2
GO:0006751	GGT1
GO:0006338	PBRM1
GO:0006351	PPRC1
GO:0006351	PHF3
GO:0097193	E7EVH7
GO:0007052	TACC1
GO:0030833	CYFIP2
GO:0007155	NLGN3
GO:0050804	NLGN3
GO:0050808	NLGN3
GO:0006171	ADCY8
GO:0035556	ADCY8
GO:0002949	OSGEPL1
GO:0034220	PIEZO2
GO:0006508	CASP8
GO:0006915	CASP8
GO:0042981	CASP8
GO:0031110	STMN4
GO:0006355	TRPS1
GO:0007218	PNOC
GO:0007268	PNOC
GO:0043491	AKT2
GO:0006355	ZNF670-ZNF695
GO:0016126	SQLE
GO:0006355	ZNF302
GO:0008284	FGFR2
GO:0008543	FGFR2
GO:0018108	FGFR2
GO:0018108	FGFR2
GO:0006486	B3GALNT1
GO:0042147	VPS53
GO:0006869	CD36
GO:0006955	CD36
GO:0007155	CD36
GO:0007166	CD36
GO:0035694	SPATA18
GO:0036297	FAAP100
GO:0072488	RHD
GO:0030041	HCLS1
GO:0000244	PRPF31
GO:0090150	OXA1L
GO:0090149	SLC25A46
GO:0010951	CAST
GO:0006357	ZFHX4
GO:0030328	PCYOX1L
GO:0007160	ITGB2
GO:0007229	ITGB2
GO:0000055	SDAD1
GO:0015031	SDAD1
GO:0042273	SDAD1
GO:0006629	LPL
GO:0002755	TNIP1
GO:0043124	TNIP1
GO:0050727	TNIP1
GO:0070373	TNIP1
GO:0019229	ADRA1A
GO:0055117	ADRA1A
GO:0071875	ADRA1A
GO:0071875	ADRA1A
GO:0006281	POLB
GO:0071897	POLB
GO:0006325	HDAC8
GO:0016575	HDAC8
GO:0015698	SLC4A10
GO:0098656	SLC4A10
GO:0006623	MON1B
GO:0016192	MON1B
GO:0030833	CYFIP2
GO:0009165	PRPSAP2
GO:0006606	TNPO1
GO:0055085	SLC5A6
GO:0051128	CLASP2
GO:0002755	TNIP1
GO:0043124	TNIP1
GO:0050727	TNIP1
GO:0070373	TNIP1
GO:0007218	OPRM1
GO:0038003	OPRM1
GO:0008154	ABI2
GO:0055085	SLC5A6
GO:0007249	TANK
GO:0007166	ADGRE3
GO:0007186	ADGRE3
GO:0006886	EXOC6
GO:0090522	EXOC6
GO:0007166	ADGRL3
GO:0007186	ADGRL3
GO:0007411	DPYSL5
GO:0006355	ZNF138
GO:0006351	POLR2J3
GO:0006508	ADAM23
GO:0006357	TSC22D3
GO:0006355	ASXL2
GO:0006351	ESRRB
GO:0006355	ESRRB
GO:0043401	ESRRB
GO:0007166	PTH1R
GO:0007186	PTH1R
GO:0006355	VGLL4
GO:0034220	GABRP
GO:0002755	TNIP1
GO:0043124	TNIP1
GO:0050727	TNIP1
GO:0070373	TNIP1
GO:0007165	MAGI2
GO:0008033	MTO1
GO:0006869	CD36
GO:0006955	CD36
GO:0007155	CD36
GO:0007166	CD36
GO:0006351	RUNX1T1
GO:0045892	RUNX1T1
GO:0006606	IPO5
GO:0045893	NCOA2
GO:0060255	ZMIZ2
GO:0000723	TERF1
GO:0007049	TERF1
GO:0007160	MUC4
GO:0006281	BRCA1
GO:0006310	BRCA1
GO:0007411	TRIO
GO:0007417	TRIO
GO:0050790	TRIO
GO:1902531	TRIO
GO:0006355	CREB1
GO:0007205	DGKI
GO:0016310	DGKI
GO:0030168	DGKI
GO:0046486	DGKI
GO:0007264	RASGRP2
GO:0050790	RASGRP2
GO:0006378	CSTF2
GO:0007249	TANK
GO:0006355	ZNF331
GO:0006506	PIGG
GO:0034765	KCNJ15
GO:0071805	KCNJ15
GO:0015031	VPS35L
GO:0032456	VPS35L
GO:0006355	HSF4
GO:0007009	MTSS1
GO:0030036	MTSS1
GO:0006749	GSTM1
GO:0016055	TNKS
GO:0032212	TNKS
GO:0051225	TNKS
GO:0006120	NDUFB9
GO:0006355	MYBL1
GO:0006511	USP42
GO:0016579	USP42
GO:0006606	IPO5
GO:0097010	EIF4B
GO:0018095	TTLL4
GO:0045892	RUNX1T1
GO:0017157	SEPTIN5
GO:0016042	PNLIPRP1
GO:0006936	CALD1
GO:0030317	CATSPER2
GO:0098655	CATSPER2
GO:0006869	CD36
GO:0006955	CD36
GO:0007155	CD36
GO:0007166	CD36
GO:0006468	NEK4
GO:0007166	ADGRL3
GO:0007186	ADGRL3
